,CONTS_ID,CONTS_NAME,IMG_URL,ADDR_OLD,ADDR_NEW,COORD_DATA,COORD_X,COORD_Y,TEL_NO,CONTS_DETL,CONTS_STAT,EX_DATA_01,EX_DATA_02,NAME_01,VALUE_01,NAME_02,VALUE_02,NAME_03,VALUE_03,NAME_04,VALUE_04,NAME_05,VALUE_05,NAME_06,VALUE_06,NAME_07,VALUE_07,NAME_08,VALUE_08,NAME_09,VALUE_09,NAME_10,VALUE_10,NAME_11,VALUE_11,NAME_12,VALUE_12,NAME_13,VALUE_13,NAME_14,VALUE_14,NAME_15,VALUE_15,NAME_16,VALUE_16,NAME_17,VALUE_17,NAME_18,VALUE_18,NAME_19,VALUE_19,NAME_20,VALUE_20,COORD_TYPE,LN_PATTERN,LN_COLOR,LN_WEIGHT,MOVIE_URL,VOICE_URL,BASE_AREA,POINT_NUM,LAN_TYPE,KEYWORD,SUB_ID,SUB_NAME,CRTFC_YN,geometry
163,zerowaste_0002,알맹상점,,서울특별시 마포구 합정동 427-5,서울특별시 마포구 월드컵로 49,"[126.91171,37.553654]",126.911712879,37.553654753,0507-1393-8913,,1,,https://almang.modoo.at/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,서울형다회용기 음식배달/수거|,운영시간,매일 14:00-20:00 / 월요일 휴무,취급품목(메뉴),"리필세제, 로션, 커피원두, 친환경 제품(대나무 칫솔, 수세미, 행주), 재활용 제품(종이 테이프, 종이 독서대 등)",인스타그램,http://www.instagram.com/almang_market,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04023,다사48035064,KOR,#환경,3,리필샵,N,POINT (126.911712879 37.553654753)
164,zerowaste_0099,플라워에이블,/smgis/ucimgs/conts/11103395/11103395_zerowaste_20230309163006_1.png,서울특별시 강남구 역삼동 707-38,서울특별시 강남구 테헤란로52길 6,"[127.047134,37.503204]",127.047134086,37.503204284,0507-1320-4517,,1,,https://www.flowerable.kr/,서울시 인증 여부,아니요,제로웨이스트 실천 내용,,운영시간,"월~금 08:00~17:00, 예약제",취급품목(메뉴),"꽃다발, 부케, 화병꽂이",인스타그램,http://www.instagram.com/i_am_flowerable,제로페이,가능,제로웨이스트 실천 내용,"- 과대포장, 공단리본, 플로랄폼 없는 꽃집
 - 꽃다발 물포장시 생분해봉투 활용
 - 화병/침봉꽂이 상품 판매
 - 폐원단 리본 업사이클링
 - 크라프트지와 마끈 포장
 - 일상",,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06211,다사59974497,KOR,#환경,5,기타,N,POINT (127.047134086 37.503204284)
165,zerowaste_2022019,퍼즐리,,서울특별시 마포구 신수동 371-22,서울특별시 마포구 신수로 46,"[126.93448,37.545826]",126.934477482,37.545824223,02-1544-4253,,1,,https://www.commars.co.kr/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"'월-금 2:00-18:00 토,일 휴무'
",취급품목(메뉴),"판매물품 또는 판매 식음료를 작성하세요
※ 입력시 내용을 삭제해주세요",인스타그램,"'https://www.instagram.com/9hourz_healing
https://www.instagram.com/slowwa.official",제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04088,다사50044976,KOR,,3,리필샵,N,POINT (126.934477482 37.545824223)
166,zerowaste_0014,디어얼스(Dear. Earth),,서울특별시 은평구 녹번동 29-137,서울특별시 은평구 녹번로6길 2,"[126.9313,37.60609]",126.931293672,37.606092390,070-4485-3388,,0,,https://www.dearearth.co.kr/,서울시 인증 여부,아니요,제로웨이스트 활동내용,제로웨이스트 생활용품 판매,운영시간,"평일 11:30~20:00, 토요일 11:30~18:00 (일,월 휴무)",취급품목(메뉴),"제로웨이스트 생활물품(고체치약, 비즈왁스랩 등)",인스타그램,http://www.instagram.com/dear.earth.korea,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03381,다사49805644,KOR,#환경,3,리필샵,N,POINT (126.931293672 37.60609239)
167,zerowaste_0004,지구샵 홈&베이커리 연남점,,서울특별시 마포구 연남동 240-23,서울특별시 마포구 성미산로 155,"[126.92353,37.564526]",126.923533416,37.564525958,070-7721-5748,,0,,https://www.jigushop.co.kr/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"무포장 가게, 매장 내 일회용품 비사용, 개인용기 포장 독려, 자원순환 스탬프카드 운영",운영시간,매일 11:00-21:30/ 비건 베이커리만 화 휴무,취급품목(메뉴),"제로웨이스트 제품, 비건 식품, 리필 세제류, 비건베이커리",인스타그램,http://www.instagram.com/zerowaste_jigu,제로페이,가능,인터넷 쇼핑몰,https://smartstore.naver.com/peaceontable,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03980,다사49085184,KOR,"#환경,#도시안전,#한류",4,친환경생필품점,N,POINT (126.923533416 37.564525958)
168,zerowaste_2022021,두레생협(녹번역점),,서울특별시 은평구 녹번동 48-5,서울특별시 은평구 은평로 245,"[126.935165303,37.60111292]",126.935165303,37.601112920,02-6010-6233,,1,,https://www.instagram.com/epdure,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-토 10:00-21:00 일 10:00-18:00
",취급품목(메뉴),"친환경생필품, 리필세제, 곡류 등",인스타그램,"https://www.instagram.com/epdure

",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03382,다사50145589,KOR,#환경,3,리필샵,N,POINT (126.935165303 37.60111292)
169,zerowaste_2022018,두레생협(북가좌점),,서울특별시 서대문구 북가좌동 478,서울특별시 서대문구 수색로 100,"[126.91213,37.57561]",126.912130421,37.575612561,02-305-0518,,1,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 10:00-21:00 토-일 10:00-18:00
",취급품목(메뉴),"리필세제, 친환경생필품, 곡식 등",인스타그램,https://www.instagram.com/woollimdure,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03709,다사48095307,KOR,,3,리필샵,N,POINT (126.912130421 37.575612561)
170,zerowaste_2022047,코스메틱미아,,서울특별시 서대문구 남가좌동 3-6,서울특별시 서대문구 명지대7길 13,"[126.92249,37.583813]",126.922495113,37.583811071,,,1,,https://www.instagram.com/onlynature_cosmeticmia/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-토 14:00-21:00 화 14:00-18:00 일 휴무
",취급품목(메뉴),"친환경생필품, 리필세제. 친환경수세미 등",인스타그램,https://www.instagram.com/onlynature_cosmeticmia/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03672,다사49015398,KOR,#환경,3,리필샵,N,POINT (126.922495113 37.583811071)
171,zerowaste_0045,어몽트리 그림공간,,서울특별시 서초구 방배동 465-6,서울특별시 서초구 방배천로6길 33-1,"[126.98443,37.479404]",126.984424960,37.479404989,02-582-0553,,1,,https://linktr.ee/among.trees.art,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,플라스틱이 나오지 않는 친환경 제품으로 그림강습,운영시간,"평일 11:30~21:30, 일 11:00~17:00, 토요일 휴무",취급품목(메뉴),친환경 재료로 그림그리기 강습진행,인스타그램,http://www.instagram.com/among.trees.art,제로페이,알수없음,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06691,다사54414236,KOR,#환경,5,기타,N,POINT (126.98442496 37.479404989)
172,zerowaste_2022050,오프레스,,서울특별시 용산구 후암동 109-18,서울특별시 용산구 후암로35길 49,"[126.976166,37.5493]",126.976168212,37.549301402,,,0,,https://www.instagram.com/off_less,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 14:00-18:00 토,일 휴무
",취급품목(메뉴),"친환경 생필품, 고체치약, 폐플라스틱키링 등",인스타그램,https://www.instagram.com/off_less,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04332,다사53725012,KOR,#환경,3,리필샵,N,POINT (126.976168212 37.549301402)
173,zerowaste_2022031,"꽃, 더그레이스",,서울특별시 양천구 신정동 128-112,서울특별시 양천구 신목로4길 3,"[126.87441,37.518623]",126.874413592,37.518622549,,,0,,https://blog.naver.com/thegraceflower,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,월-일 10:00-20:00,취급품목(메뉴),"꽃다발, 화병세트 등",인스타그램,https://www.instagram.com/the_grace_flower/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,08015,다사44714677,KOR,#환경,5,기타,N,POINT (126.874413592 37.518622549)
174,zerowaste_0048,더피커,,서울특별시 성동구 성수동1가 656-1767,서울특별시 성동구 왕십리로14길 9,"[127.04515,37.54936]",127.045149268,37.549359631,070-4118-0710,,0,,http://www.thepicker.net,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,서울형 제로마켓|,운영시간,"화~금(12:00~20:00), 월,일 휴무",취급품목(메뉴),"무포장 생활용품, 식재료, 수리공구, 리필세제",인스타그램,http://www.instagram.com/thepicker,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04788,다사59825009,KOR,#환경,3,리필샵,N,POINT (127.045149268 37.549359631)
175,zerowaste_2022053,제로웨이스트 cafe&shop 달그락,,서울특별시 강서구 내발산동 669-5,서울특별시 강서구 우장산로2길 6,"[126.83762,37.55456]",126.837621559,37.554562139,02-2039-8029,,0,,https://www.instagram.com/dalgrakcoop,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형다회용기 음식배달/수거|,운영시간,"월-금 10:00-15:00, 토,일 휴무
",취급품목(메뉴),"친환경 생필품, 세안바, 천연고무장갑, 설거지바 등",인스타그램,https://www.instagram.com/dalgrakcoop,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,07680,다사41495078,KOR,#환경,3,리필샵,N,POINT (126.837621559 37.554562139)
176,zerowaste_2022004,지구샵 그로서리,,서울특별시 마포구 연남동 361-14,서울특별시 마포구 연남로 93,"[126.917725,37.566875]",126.917721436,37.566873713,0507-1381-2050,,0,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월-금 11:00~19:00, 18:30 라스트 오더 / 매주 화요일 휴무",취급품목(메뉴),"비건 브런치, 비건 음료, 제철 농산품, 비건 식료품",인스타그램,https://www.instagram.com/jigushop_grocery,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03975,다사48575210,KOR,#환경,3,리필샵,N,POINT (126.917721436 37.566873713)
177,zerowaste_2022009,목로정원,,서울특별시 성동구 성수동1가 668-39,서울특별시 성동구 서울숲2길 47,"[127.04403,37.546326]",127.044027863,37.546324059,02-467-3187,,0,,,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,화~일 11:00 ~201'00(월요일 휴무),취급품목(메뉴),"꽃과 식물, 차와 커피, 와인 등",인스타그램,https://www.instagram.com/mokrojungwon,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04768,다사59724976,KOR,#환경,5,기타,N,POINT (127.044027863 37.546324059)
178,zerowaste_2022054,카페535,,서울특별시 중랑구 묵동 173-4,서울특별시 중랑구 공릉로2길 23,"[127.079285,37.61217]",127.079288082,37.612170384,02-971-5351,,1,,https://smartstore.naver.com/cafe535,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,월-일 9:30-21:00 (수 9:30-18:00),취급품목(메뉴),"카페, 수제흑당시럽, 수제레몬청, 수제자몽청 등",인스타그램,"https://www.instagram.com/535.cafe/
",제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,02034,다사62865705,KOR,#환경,3,리필샵,N,POINT (127.079288082 37.612170384)
179,zerowaste_0003,빛바람,,서울특별시 마포구 성산동 631-6,서울특별시 마포구 월드컵북로 57,"[126.917085839,37.559159981]",126.917085839,37.559159981,010-3119-0033,,0,,https://blog.naver.com/light_breeze_,서울시 인증 여부,아니요,제로웨이스트 활동내용,"일회용품 사용 지양, 다회용컵 사용시 음료할인(1,000원), 매장 머그잔 이용 및 텀블러 대여 및 판매, 빨대 및 영수증은 필요시만 제공",운영시간,메일 12:00-18:00/ 첫째주 일요일만 휴무,취급품목(메뉴),커피류 등,인스타그램,http://www.instagram.com/__light_breeze,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03999,다사48515124,KOR,#환경,1,카페,N,POINT (126.917085839 37.559159981)
180,zerowaste_202203,아름다운 지구살림 광진화양점,/smgis/ucimgs/conts/11103395/11103395_zerowaste_20230310152746_1.png,서울특별시 광진구 군자동 355-11,서울특별시 광진구 광나루로 343,"[127.06815,37.548527]",127.068151481,37.548527724,02-3409-1136,,0,,www.beautifulstore.org,서울시 인증 여부,아니요,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"월~토, 10:30 ~20:00, 일요일 정기휴무",취급품목(메뉴),"친환경 제품
1. 무포장 제품 판매
2. 비건 제품 판매 
3. 자연소재로 만든 제품 판매",인스타그램,https://www.instagram.com/_beautiful_store_,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05003,다사61854999,KOR,#환경,4,친환경생필품점,N,POINT (127.068151481 37.548527724)
181,zerowaste_2022042,코스모스상점,,서울특별시 성동구 성수동2가 333-140,서울특별시 성동구 성수이로7길 27,"[127.05345,37.541576]",127.053453702,37.541575092,0507-1402-7878,,0,,https://smartstore.naver.com/veganflower,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,수-토 11:00-22:00 일-화 11:00-20:00,취급품목(메뉴),"종이포장 꽃다발, 병꽂이, 텀블러커피 등",인스타그램,https://www.instagram.com/graystone.flowercafe/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04780,다사60554923,KOR,#환경,5,기타,N,POINT (127.053453702 37.541575092)
182,zerowaste_2022033,리봄교육,,서울특별시 광진구 군자동 503,서울특별시 광진구 광나루로 369,"[127.070946,37.548447]",127.070942761,37.548446637,070-8682-0166,,0,,https://blog.naver.com/cym64,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),"친환경화장품, 수세미 등",인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05005,다사62104998,KOR,#환경,3,리필샵,N,POINT (127.070942761 37.548446637)
183,zerowaste_0007,퍼스트페이지,,서울특별시 송파구 풍납동 505-8,서울특별시 송파구 올림픽로49길 8,"[127.11957,37.530453]",127.119564600,37.530452895,070-4190-2646,,0,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,서울형 제로마켓|,운영시간,"월 ~ 금 10:00~18:00, 토, 일요일, 공휴일 휴무",취급품목(메뉴),"천연수세미, 삼베용품, 대나무칫솔, 고체치약등 생활용품, 세제등 리필제품",인스타그램,http://www.instagram.com/cafe_1stpage,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05530,다사66384797,KOR,#환경,3,리필샵,N,POINT (127.1195646 37.530452895)
184,11103395_1651060046734,지구샵 상도점,,서울특별시 동작구 상도동 246-2,서울특별시 동작구 성대로1길 16,"[126.93391,37.50086]",126.933909917,37.500857487,02-812-2050,,0,,https://www.jigushop.co.kr/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,월-금 19:00-익일 25:00 / 매주 일요일 휴무,취급품목(메뉴),"자체제작 고체치약, 대나무칫솔, 주방용품, 여성용품, 제로웨이스트 반려동물 용품 등",인스타그램,https://www.instagram.com/zerowaste_jigu,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06959,다사49964477,KOR,#환경,3,리필샵,N,POINT (126.933909917 37.500857487)
185,zerowaste_2022032,해담는마을,,서울특별시 서대문구 북가좌동 295-11,서울특별시 서대문구 응암로2길 15,"[126.912575,37.580177]",126.912576101,37.580175934,,,0,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),"친환경생필품, 수세미, 대나무 물티슈, 세제리필 등",인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03682,다사48135358,KOR,#환경,3,리필샵,N,POINT (126.912576101 37.580175934)
186,zerowaste_2022029,오색오미,,서울특별시 마포구 성산동 249-10,서울특별시 마포구 월드컵로26길 39,"[126.90992,37.559464]",126.909918180,37.559465169,0507-1309-6441,,1,,https://osombabsang.modoo.at/,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"'월-금 10:00-18:00 토,일 휴무'
",취급품목(메뉴),"반찬가게, 도시락, 케이터링",인스타그램,https://www.instagram.com/osombabsang,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03969,다사47885128,KOR,#환경,5,기타,N,POINT (126.90991818 37.559465169)
187,zerowaste_2022028,카페샬롬,,서울특별시 광진구 화양동 131-3,서울특별시 광진구 군자로 30,"[127.070656,37.545864]",127.070655514,37.545865651,,,0,,https://www.instagram.com/cafe_shalom2530/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),"친환경생활용품, 리필세제, 천연비누, 천연수세미 등",인스타그램,https://www.instagram.com/cafe_shalom2530/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05010,다사62074970,KOR,#환경,3,리필샵,N,POINT (127.070655514 37.545865651)
188,zerowaste_2022039,마리스텔라,,서울특별시 강남구 논현동 116-5,서울특별시 강남구 학동로45길 3,"[127.03787,37.51655]",127.037869777,37.516546303,02-558-8549,,0,,http://www.instagram.com/rattanstudio,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형 제로마켓|,운영시간,"운영시간을 작성하세요
※ 입력시 내용을 삭제해주세요",취급품목(메뉴),"유리빨대, 고체세제, 고체 치약 등 친환경생필품",인스타그램,"https://www.instagram.com/아이디 형식으로 작성하세요, 없을 경우 공란
※ 입력시 내용을 삭제해주세요",제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,06061,다사59164646,KOR,#환경,3,리필샵,N,POINT (127.037869777 37.516546303)
189,zerowaste_0091,제로마켓 리필스테이션 GS더프레시 고덕그라시움점,,서울특별시 강동구 고덕동 693,서울특별시 강동구 고덕로 353,"[127.16454,37.55712]",127.164540000,37.557120000,02-3427-4381,,0,,http://gssuper.gsretail.com/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,세제 무포장 리필,운영시간,"월~일 10:00~23:00 (2, 4번째 일요일 휴무)",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,https://www.instagram.com/gsthefresh/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,05224,다사70375091,KOR,#환경,4,친환경생필품점,N,POINT (127.16454 37.55712)
190,zerowaste_2023_039,파리바게뜨 서소문로점,,서울특별시 중구 서소문동 26,서울특별시 중구 서소문로 129,"[126.97524,37.56381]",126.975240000,37.563810000,02-730-8288,,1,,http://www.paris.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,매일 06:00 - 23:00,취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04515,다사53655173,KOR,,1,카페,N,POINT (126.97524 37.56381)
191,zerowaste_0038,지구랑 가게,,서울특별시 노원구 월계동 391-1,서울특별시 노원구 광운로 53,"[127.05934,37.62222]",127.059337904,37.622219374,070-7585-7991,,0,,,서울시 인증 여부,서울시제로마켓|,제로웨이스트 활동내용,"세제 무포장 리필, 플라스틱이 나오지 않는 친환경 제품 소개 및 판매, 플라스틱 업사이클링 제품 제공",운영시간,"평일 11:00~19:30, 토 14:00~19:00, 일월 휴무",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,http://www.instagram.com/jigurang_shop,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01892,다사61115817,KOR,#환경,4,친환경생필품점,N,POINT (127.059337904 37.622219374)
192,zerowaste_2022006,다른상점,,서울특별시 동작구 대방동 340-3,서울특별시 동작구 노량진로 10,"[126.92728,37.512474]",126.927276328,37.512474519,02-810-5249,,0,,https://smartstore.naver.com/moststore,서울시 인증 여부,,제로웨이스트 실천 내용,,운영시간,"화~토 10:00~20:00, 일월 휴무",취급품목(메뉴),"세제 리필 스테이션, 스타트업 & 친환경 & 비건 & 업사이클링 자체제작 상품",인스타그램,http://www.instagram.com/spacesallIm_store,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,"서울특별시 동작구 노량진로 10 스페이스살림, 1층 다른상점",,06938,다사49384606,KOR,#환경,3,리필샵,N,POINT (126.927276328 37.512474519)
193,zerowaste_2022015,두레생협(미아점),,서울특별시 강북구 미아동 698-29,서울특별시 강북구 삼양로27길 46,"[127.018667644,37.619038491]",127.018667644,37.619038491,02-980-0450,,1,,,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,서울형다회용기 음식배달/수거|,운영시간,"월-금 9:00-20:00, 토 10:00-19:00 일 10:00-18:00",취급품목(메뉴),"친환경 생필품, 리필세제, 과일 등",인스타그램,https://www.instagram.com/durecoopunion,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01194,다사57525784,KOR,,3,리필샵,N,POINT (127.018667644 37.619038491)
194,zerowaste_2023_079,충무아트센터_피스커피,,서울특별시 중구 흥인동 131,서울특별시 중구 퇴계로 387,"[127.01481,37.56593]",127.014810000,37.565930000,0507-1354-8173,,1,,http://www.caci.or.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,매일 10:00 ~ 21:30,취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/peacecoffee__/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04569,다사57155195,KOR,,1,카페,N,POINT (127.01481 37.56593)
195,zerowaste_0070,자연상점,/smgis/ucimgs/conts/11103395/11103395_leekey78_20230407134220_1.png,서울특별시 은평구 녹번동 5,서울특별시 은평구 통일로 684,"[126.933784,37.60859]",126.933787051,37.608587473,02-2039-9631,,1,,https://www.onlyeco.co.kr,서울시 인증 여부,서울시제로마켓|,제로웨이스트 실천 내용,"병뚜껑,생수병 수거 후 업사이클 제품 제작, 무포장 원칙이나 필요시 종이봉투 재활용",운영시간,"평일 12시 ~ 18시 30분, (토,일,공휴일 휴무)",취급품목(메뉴),"친환경 생활용품, 사회적기업 제품, 공정무역 제품, 리필 (샴푸,바디워시,트리트먼트,주방세제,
세탁세제, 핸드워시)",인스타그램,http://www.instagram.com/onlyeco.co.kr,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03371,다사50025672,KOR,"#환경,#공간",4,친환경생필품점,N,POINT (126.933787051 37.608587473)
196,zerowaste_0089,제로마켓 리필스테이션 GS더프레시 상계점,,서울특별시 노원구 상계동 684,서울특별시 노원구 한글비석로 471,"[127.065606665,37.664226558]",127.065606665,37.664226558,02-2091-0011,,0,,http://gssuper.gsretail.com/,서울시 인증 여부,서울시제로마켓,제로웨이스트 실천 내용,세제 무포장 리필,운영시간,"월~일 10:00~23:00 (2, 6번째 일요일 휴무)",취급품목(메뉴),제로웨이스트제품(생활/주방/욕실용품),인스타그램,https://www.instagram.com/gsthefresh/,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,01678,다사61686283,KOR,#환경,4,친환경생필품점,N,POINT (127.065606665 37.664226558)
197,zerowaste_0060,비건카페 달냥,,서울특별시 은평구 녹번동 5,서울특별시 은평구 통일로 684,"[126.93412,37.608784]",126.934123320,37.608785420,010-5069-0919,,1,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,"(무포장 가게) 음식 음료 등 다회용기 포장, 비건 음식",운영시간,,취급품목(메뉴),"비건 음료, 비건 음식, 비건 디저트",인스타그램,http://www.instagram.com/dalyang_vegancafe,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03371,다사50055674,KOR,#환경,2,식당,N,POINT (126.93412332 37.60878542)
198,zerowaste_2023_040,커피한약방,,서울특별시 중구 을지로2가 101-34,서울특별시 중구 삼일대로12길 16-6,"[126.98862,37.56658]",126.988620000,37.566580000,070-4148-4242,,1,,-,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 10:00 ~ 22:00, 토 11:00-22:00, 일 11:00-20:00",취급품목(메뉴),커피 음료,인스타그램,,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04542,다사54835203,KOR,,1,카페,N,POINT (126.98862 37.56658)
199,zerowaste_2023_005,스타벅스 무교로점,,서울특별시 중구 무교동 32-2,서울특별시 중구 무교로 15,"[126.9789377,37.5672695]",126.978937700,37.567269500,1522-3234,,1,,https://www.starbucks.co.kr/,서울시 인증 여부,,제로웨이스트 실천 내용,다회용 컵 무인반납기 설치,운영시간,"월~금 07:00~20:00, 토 09:00~19:00, 일 휴무",취급품목(메뉴),커피 음료,인스타그램,https://www.instagram.com/starbuckskorea,제로페이,불가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,04520,다사53985211,KOR,,1,카페,N,POINT (126.9789377 37.5672695)
200,zerowaste_0017,카페 샘,,서울특별시 서대문구 연희동 519-75,서울특별시 서대문구 홍제천로 86-1,"[126.924560529,37.57336051]",126.924560529,37.573360510,010-3646-4135,,1,,,서울시 인증 여부,아니요,제로웨이스트 활동내용,"용기 포장 시  원두 10% 추가 제공, 텀블러 할인",운영시간,매일 12:00~17:00 (일요일 휴무),취급품목(메뉴),"음료, 디저트, 로스팅 원두, 원액",인스타그램,https://www.instagram.com/cafe.saem/,제로페이,가능,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,L,#0000FF,4,,,03700,다사49185282,KOR,#환경,1,카페,N,POINT (126.924560529 37.57336051)
