행정동명,2023년09월_전체세대,2023년09월_1인세대,2023년09월_2인세대,2023년09월_3인세대,2023년09월_4인세대,2023년09월_5인세대,2023년9월_6인가구이상,채소가게수,제로웨이스트 가게수,유치원수,거주인구대비취약자수,거주인구대비취약자백분위수,미세먼지지수,미세먼지백분위,행정구역면적,공원수,공원율,도시농업(프로그램수),도시농업(시설수),초등학교수,사업체수 (개),종사자수 (명),채식식당수,인구수,1_0대,1_10대,1_20대,1_30대,1_40대,1_50대,1_60대,1_70대,1_80대,1_90대,1_기타,2_0대,2_10대,2_20대,2_30대,2_40대,2_50대,2_60대,2_70대,2_80대,2_90대,2_기타,카페수,승하차인원_버스_지하철,1점포당_1년_매출액,행정동별_1년_매출액,1인세대_(수),1인세대,총_10대_(수),총_20_30대_(수),총_40_50대_(수),총_60대이상_(수),총_10대,총_20_30대,총_40_50대,총_60대이상,유치원_초등학교_(수),유치원_초등학교,거주_유동_인구당_매출액
사당5동,6716,2830,1617,1223,841,166,39,0.0,0.0,3.0,3679,55.0,17.205,27,0.6817,4,0.37,0.0,0.0,2.0,910,2034,0.0,28488,872,950,1916,2478,2246,2020,1744,948,388,32,2,870,876,2230,2578,2150,2208,2054,1264,550,106,6,16.0,108792.0,2820985.158,182419287,2830,0.42138177486599165,1826,9202,8624,7094,0.06409716371805672,0.32301319853973604,0.30272395394552093,0.2490171300196574,5.0,0.00017551249648975007,3.6405803357601303
사직동,4553,2298,933,654,511,112,45,2.0,2.0,1.0,2417,41.0,142.175,68,1.1577,6,24.26,0.0,0.0,1.0,5035,56013,6.0,18178,496,574,916,1224,1252,1370,1158,570,422,66,4,482,754,1236,1632,1554,1630,1320,822,582,110,4,146.0,783977.0,54910763.55,50358456501,2298,0.5047221612123874,1328,5008,5806,5058,0.07305534162174057,0.2754978545494554,0.31939707338541096,0.27824843217075584,2.0,0.00011002310485201893,171.99715014597234
삼각산동,11547,2752,2640,2786,2692,547,130,2.0,2.0,1.0,9092,91.0,13.848,5,0.6214,4,0.98,0.0,0.0,1.0,1405,2949,1.0,61506,2468,3908,3218,3092,5472,5488,3328,1806,712,42,4,2244,3792,3254,3452,6044,5426,3906,2354,1312,178,6,27.0,154767.0,28725089.08,344701069,2752,0.23833030224300683,7700,13016,22430,13648,0.12519103827268885,0.21162163041004128,0.3646798686307027,0.2218970506942412,2.0,3.2517152798100995e-05,4.366640729129197
삼선동,11469,5991,2311,1553,1218,297,99,6.0,0.0,1.0,5638,74.0,113.172,61,0.9255,4,1.47,1.0,1.0,1.0,2507,11157,2.0,44798,852,1768,3756,3014,3082,3812,2738,1438,730,76,4,802,1738,4648,3178,3150,3720,2922,1972,1242,150,6,59.0,693711.0,14926200.92,3895738439,5991,0.522364635103322,3506,14596,13764,11278,0.07826242242957275,0.3258181168802179,0.3072458591901424,0.2517523103709987,2.0,4.464485021652752e-05,14.452438626015763
삼성1동,5297,1993,1186,956,849,214,99,2.0,0.0,1.0,3334,52.0,12.345,2,1.9432,3,17.05,0.0,0.0,1.0,7353,73562,7.0,12345,349,652,829,849,914,983,774,483,196,16,1,338,515,733,897,1070,1076,894,527,209,39,1,111.0,680504.0,71903691.3,46018362429,1993,0.37625070794789506,1167,3308,4043,3140,0.0945321992709599,0.2679627379505873,0.3275010125556906,0.25435398946942084,2.0,0.00016200891049007697,181.96996067675857
삼성2동,13656,5859,2496,2388,2301,460,152,4.0,0.0,0.0,7098,84.0,12.345,2,1.2413,1,0.1,1.0,1.0,1.0,6267,48407,4.0,30464,1082,1965,1773,2091,2766,2488,1233,826,361,23,0,969,1627,1921,2580,3443,2408,1391,1061,387,64,5,87.0,443888.0,55418173.65,50358456501,5859,0.42904217926186294,3592,8365,11105,5351,0.11790966386554622,0.27458639705882354,0.36452862394957986,0.1756499474789916,1.0,3.282563025210084e-05,290.85652421691583
삼성동,9725,4174,2568,1565,1073,271,74,5.0,0.0,2.0,6969,83.0,14.245,8,2.6025,4,0.14,0.0,0.0,2.0,1368,3064,0.0,40454,700,1232,2334,2544,2748,3704,3692,2142,962,74,4,576,1094,2132,1896,2426,3636,4226,2696,1404,224,8,9.0,312559.0,39549654.63,182419287,4174,0.42920308483290487,2326,8906,12514,15432,0.05749740445938597,0.22015128293864636,0.3093390023236268,0.3814703119592624,4.0,9.887773767736194e-05,1.4157520218608115
삼양동,10845,4677,2730,1822,1243,286,87,1.0,0.0,3.0,6579,81.0,13.848,5,0.9234,6,14.5,0.0,0.0,2.0,1562,4104,0.0,45394,1080,1802,2988,2790,3248,4170,3608,2064,818,60,0,1000,1548,2696,2466,3098,4182,3962,2402,1258,148,6,25.0,239410.0,46944204.5,1408326135,4677,0.43125864453665286,3350,10940,14698,14326,0.07379829933471384,0.2410010133497819,0.32378728466317136,0.3155923690355554,5.0,0.00011014671542494602,13.547660029786407
삼전동,16117,9006,3395,1995,1326,297,98,3.0,1.0,2.0,6346,79.0,16.56,23,0.9526,7,18.52,0.0,0.0,1.0,2884,12315,3.0,58488,1152,1854,4262,5960,4536,3900,3284,1708,500,30,0,1104,1748,5420,6640,4856,4410,4140,1982,838,156,8,73.0,231994.0,36058380.76,11610798605,9006,0.5587888564869392,3602,22282,17702,12646,0.06158528245110108,0.3809670359731911,0.30266037477773217,0.21621529202571468,3.0,5.1292572835453425e-05,109.50904750375686
삼청동,1116,545,261,139,110,43,18,0.0,0.0,0.0,743,6.0,82.935,57,1.4781,2,90.34,0.0,0.0,0.0,956,4978,3.0,9200,80,198,238,270,296,358,370,228,112,26,2,90,132,262,312,340,350,416,256,188,28,2,70.0,135165.0,61055498.41,17034484057,545,0.4883512544802867,330,1082,1344,1628,0.035869565217391305,0.11760869565217391,0.14608695652173914,0.17695652173913043,0.0,0.0,323.27655134032887
상계10동,7638,2200,2188,1697,1293,206,54,1.0,0.0,3.0,3751,56.0,14.719,10,0.8086,5,2.96,0.0,0.0,2.0,818,2515,0.0,36504,1206,1552,2154,2808,2568,2844,2234,1032,396,34,4,1196,1462,2502,2950,3012,3534,2920,1196,746,150,4,7.0,154628.0,733717.1667,182419287,2200,0.28803351662738935,3014,10414,11958,8716,0.08256629410475565,0.28528380451457375,0.32758053911900065,0.23876835415296954,5.0,0.00013697129081744467,2.6148361786260317
상계1동,15602,4938,4170,3222,2531,589,152,3.0,0.0,5.0,10514,95.0,14.719,10,5.3985,10,124.53,0.0,0.0,3.0,3934,11608,2.0,74546,1914,3104,4644,4574,4992,6330,6058,3004,1156,114,4,1952,2894,4596,4462,5394,7082,6780,3354,1824,296,18,59.0,238468.0,23519620.28,4845041778,4938,0.316497884886553,5998,18276,23798,22608,0.08046038687521799,0.2451640597751724,0.31923912751857914,0.30327582968905104,8.0,0.00010731628792960052,42.40732703014466
상계2동,8584,3425,1816,1620,1393,248,82,7.0,1.0,3.0,4920,68.0,14.719,10,0.6226,0,0.0,0.0,0.0,1.0,3325,11074,5.0,38810,736,1618,3040,2244,2588,3720,3124,1438,552,34,2,752,1700,2930,2080,2650,3826,3198,1544,886,138,10,113.0,419371.0,68008375.93,40056933423,3425,0.3989981360671016,3318,10294,12784,10926,0.08549342952847204,0.2652409172893584,0.32939963926822985,0.2815253800566864,4.0,0.0001030662200463798,239.52329554632848
상계3.4동,12366,4794,3129,2152,1756,425,110,6.0,1.0,4.0,7865,87.0,14.719,10,5.2077,5,0.1,1.0,1.0,2.0,1849,4821,0.0,49998,1152,1962,3028,2810,3516,4476,4394,2414,1104,74,2,1136,1608,2614,2346,3382,4488,4616,2928,1752,184,12,24.0,95711.0,29872004.3,597440086,4794,0.3876758854924794,3570,10798,15862,17480,0.07140285611424457,0.21596863874554983,0.3172526901076043,0.34961398455938236,6.0,0.00012000480019200768,11.233500699508319
상계5동,10900,4435,2864,1946,1283,310,62,5.0,2.0,1.0,6722,82.0,14.719,10,0.9062,1,0.07,0.0,0.0,1.0,2755,6516,2.0,46594,888,1816,3118,2784,3088,4270,3730,1984,830,94,2,854,1738,2936,2396,3130,4536,4098,2568,1482,242,10,40.0,153208.0,9943425.789,944625450,4435,0.4068807339449541,3554,11234,15024,15040,0.07627591535390822,0.24110400480748595,0.3224449499935614,0.32278834184658967,2.0,4.2923981628535864e-05,12.952898026580561
상계6.7동,13896,4936,3497,2867,2167,343,86,3.0,3.0,5.0,8646,90.0,14.719,10,1.4492,14,7.79,1.0,1.0,3.0,2685,18222,5.0,63568,2054,2830,3902,4526,4594,4960,3772,1852,762,86,0,1910,2696,4344,4800,5368,6112,4820,2410,1412,350,8,46.0,320944.0,85403681.35,3416147254,4936,0.35521013241220495,5526,17572,21034,15472,0.08693053108482256,0.2764283916435943,0.33088975585200103,0.24339290208910144,8.0,0.00012584948401711554,24.34074240909381
상계8동,9119,2461,2687,2188,1498,250,35,1.0,0.0,5.0,6110,78.0,14.719,10,0.6658,10,8.34,0.0,0.0,2.0,824,1943,1.0,44018,2002,1822,2438,4608,3608,2886,2044,1114,440,54,4,1940,1816,2416,4728,3790,3252,2720,1390,790,154,2,15.0,83143.0,45552860.58,7024251101,2461,0.2698760829038272,3638,14190,13536,8712,0.08264800763324094,0.3223681221318552,0.307510563860239,0.1979190331228134,7.0,0.00015902585306011178,151.33982560992413
상계9동,8333,2440,2379,1859,1390,223,42,1.0,1.0,3.0,5535,73.0,14.719,10,0.7189,5,2.56,0.0,0.0,3.0,1036,2848,0.0,39614,1126,1824,2502,2638,2792,3218,2604,1282,512,68,0,1046,1724,2412,2664,3290,3794,3268,1652,978,218,2,9.0,143389.0,117253963.8,5745444225,2440,0.29281171246849874,3548,10216,13094,10584,0.08956429545110314,0.2578886252335033,0.3305397081839754,0.2671782703084768,6.0,0.0001514616044832635,86.01467233975279
상도1동,22783,11843,4298,3414,2603,496,129,3.0,1.0,5.0,10765,96.0,34.41,43,1.4875,3,0.23,0.0,0.0,2.0,2616,9396,2.0,80894,2218,3208,10618,5950,5674,6134,5040,2848,1250,116,6,2210,3304,9688,5774,6096,6718,6000,3682,1818,298,24,73.0,817282.0,32743981.03,11493137343,11843,0.5198174077162797,6512,32030,24622,21082,0.08050040794125646,0.3959502558904245,0.3043736247434915,0.260612653596064,7.0,8.653299379434816e-05,35.057769874800144
상도2동,12550,5159,2730,2299,1910,351,101,1.0,1.0,1.0,7247,85.0,17.205,28,0.7723,7,1.04,0.0,0.0,1.0,1855,5790,1.0,55272,2262,2118,3784,4198,4542,3892,3086,1728,774,80,4,2170,1924,4360,4638,4536,4224,3620,2066,1064,196,6,38.0,350454.0,16372089.5,2079255366,5159,0.4110756972111554,4042,16980,17194,12624,0.07312925170068027,0.30720798957881024,0.3110797510493559,0.22839774207555363,2.0,3.618468664061369e-05,14.040485558814611
상도3동,12227,6050,2731,1846,1237,263,100,5.0,0.0,1.0,6116,78.0,17.205,28,0.6367,5,1.04,0.0,0.0,0.0,1613,3766,0.0,48178,948,1498,3804,3946,3266,3586,3136,1856,808,54,0,922,1388,4512,3800,3278,3906,3756,2350,1224,132,8,25.0,229561.0,34123897.28,2832283474,6050,0.49480657561135194,2886,16062,14036,13324,0.05990286022665947,0.33338868363153307,0.291336294574287,0.2765577649549587,1.0,2.0756361824899333e-05,27.93875095209867
상도4동,14106,6836,3213,2192,1446,339,80,3.0,2.0,3.0,7222,85.0,17.205,28,0.9389,1,0.03,0.0,0.0,1.0,1614,3516,1.0,56090,1328,1898,4154,4770,4156,4132,3836,2036,884,70,0,1224,1682,4426,4462,3874,4606,4272,2768,1322,186,4,22.0,198854.0,14699512.02,720276089,6836,0.4846164752587551,3580,17812,16768,15378,0.06382599393831342,0.31756106257799965,0.29894811909431274,0.2741665180959173,4.0,7.131395970761276e-05,7.740363169736121
상봉1동,10153,3524,2574,2067,1604,318,66,0.0,0.0,2.0,6209,78.0,15.673,17,0.8534,1,0.18,0.0,0.0,1.0,1952,6705,0.0,46750,1546,1872,2998,3436,3384,3714,3634,1490,632,20,0,1510,1684,3088,3422,3252,4208,3872,1876,946,164,2,38.0,242901.0,15806856.58,679694833,3524,0.3470895301881217,3556,12944,14558,12636,0.07606417112299466,0.2768770053475936,0.3114010695187166,0.27028877005347596,3.0,6.41711229946524e-05,6.4290391700962
상봉2동,12476,7909,2427,1303,663,131,43,6.0,0.0,1.0,3999,58.0,15.673,17,0.6769,3,0.46,0.0,0.0,0.0,3344,9431,4.0,40442,748,702,3334,4646,2612,2968,2616,1234,478,60,2,744,620,4792,4802,2320,2848,2660,1480,646,116,14,55.0,390795.0,38487004.01,10930309138,7909,0.6339371593459442,1322,17574,10748,9306,0.032688788882844565,0.4345482419267099,0.26576331536521436,0.23010731417832947,1.0,2.4726769200336282e-05,69.44221491401878
상암동,12709,4741,2643,2435,2231,543,116,1.0,4.0,5.0,8467,90.0,15.34,15,8.3963,18,30.06,3.0,2.0,3.0,4109,51381,8.0,59922,2112,3798,3732,3228,4914,5052,3010,1576,706,70,2,1758,3850,4752,3872,5644,4900,3576,2018,1144,200,8,151.0,837102.0,50223425.02,39827176041,4741,0.37304272562750806,7648,15584,20510,12310,0.1276325890324088,0.26007142618737694,0.34227829511698543,0.2054337305163379,8.0,0.00013350689229331465,121.64172953818434
상일1동,13608,2173,3003,3709,3882,691,150,1.0,0.0,5.0,9347,92.0,17.327,28,1.8122,9,73.05,0.0,0.0,3.0,1679,7035,0.0,39283,2384,2380,1751,2409,3952,2648,2419,1082,249,19,1,2302,2266,1741,2891,3981,2753,2649,996,327,79,4,40.0,274791.0,35036700.63,7549241097,2173,0.15968547912992356,4646,8792,13334,7825,0.11826998956291526,0.2238118269989563,0.3394343609194817,0.19919558078558156,8.0,0.00020365043402998753,65.85343683510239
상일2동,4832,1654,1048,884,889,290,67,0.0,0.0,1.0,9347,92.0,17.327,28,1.8122,9,73.05,0.0,0.0,1.0,475,13978,1.0,11923,519,703,738,779,867,838,582,371,134,16,2,522,681,891,884,950,917,770,470,233,55,1,10.0,135335.0,35036700.63,7549241097,1654,0.34230132450331124,1384,3292,3572,2634,0.11607816824624675,0.27610500712907826,0.29958902960664263,0.220917554306802,2.0,0.00016774301769688837,140.45316601167983
서강동,12146,5950,2321,2003,1515,262,95,2.0,0.0,0.0,5516,73.0,83.866,57,1.4775,8,6.66,0.0,0.0,1.0,2846,10812,3.0,49274,1720,1708,4430,3866,3766,3502,2588,1198,620,56,0,1558,1722,5052,4256,3898,3848,2808,1598,922,156,2,83.0,213970.0,30203417.57,13953978917,5950,0.48987320928700806,3430,17604,15014,9948,0.06961074806185819,0.35726752445508786,0.30470430653082764,0.20189146405812397,1.0,2.029467873523562e-05,145.22678285035
서교동,15264,10315,2545,1279,866,191,68,2.0,0.0,2.0,4487,64.0,44.462,47,1.6777,7,0.8,0.0,0.0,1.0,13024,61160,13.0,48514,632,1040,5080,5156,3244,2918,2044,1238,642,80,2,704,1080,7042,5592,3660,3208,2374,1666,924,186,2,406.0,1696882.0,41191817.25,50358456501,10315,0.6757730607966457,2120,22870,13030,9158,0.04369872614090778,0.4714103145483778,0.2685822649132209,0.1887702518860535,3.0,6.183782001071856e-05,79.04703229258142
서림동,15222,10548,2434,1225,761,198,56,0.0,0.0,3.0,4559,64.0,14.245,8,0.9405,4,0.4,0.0,0.0,1.0,1644,3444,2.0,47150,668,984,6556,5990,3762,3306,2722,1580,634,28,0,596,966,5044,3554,2440,2738,2876,1764,802,134,6,30.0,351524.0,8605913.873,1084345148,10548,0.6929444225463145,1950,21144,12246,10546,0.041357370095440084,0.448441145281018,0.2597242841993637,0.2236691410392365,4.0,8.48356309650053e-05,7.451724026792653
서빙고동,5106,1684,1197,929,924,289,83,1.0,0.0,2.0,3475,53.0,75.71,55,2.8198,3,5.15,3.0,1.0,1.0,777,6126,0.0,25088,732,1344,1646,1412,2134,2090,1636,628,428,60,6,652,1418,1564,1424,2320,2278,1562,828,788,134,4,9.0,206875.0,7629105.75,182419287,1684,0.32980806893850373,2762,6046,8822,6074,0.11009247448979592,0.24099170918367346,0.3516422193877551,0.2421077806122449,3.0,0.00011957908163265306,2.1545628763774856
서원동,15166,10530,2584,1151,683,162,56,1.0,1.0,0.0,4177,60.0,14.245,8,0.6471,5,20.43,0.0,0.0,0.0,1911,8436,2.0,45912,542,832,6758,5854,3032,2622,2336,1466,612,26,0,522,714,6306,3976,2302,2750,2746,1658,770,88,0,61.0,861988.0,98893065.94,15427318286,10530,0.6943162336806014,1546,22894,10706,9702,0.03367311378288901,0.49864959052099667,0.23318522390660393,0.21131730266596968,0.0,0.0,46.55427408425585
서초1동,9492,4339,1827,1575,1322,290,139,3.0,0.0,1.0,5275,71.0,13.996,6,1.3816,3,0.25,0.0,0.0,1.0,5686,42507,7.0,40654,1264,1944,2660,3098,3362,3104,2292,1338,462,72,2,1098,1774,2768,3570,3838,3220,2568,1516,596,108,0,98.0,380953.0,44654373.85,41483913306,4339,0.45712178676780446,3718,12096,13524,8954,0.09145471540315836,0.2975352978796674,0.3326609927682393,0.22024892999458848,2.0,4.919565110444237e-05,269.57464416563226
서초2동,11852,5167,2243,2093,1847,376,126,3.0,1.0,1.0,4575,65.0,13.996,6,1.23,3,0.24,2.0,1.0,1.0,8772,71566,3.0,53634,2166,2612,3144,4582,4634,3616,2498,1506,592,52,2,2186,2476,4068,5404,5224,3656,2828,1712,560,108,8,90.0,616891.0,69291710.14,50358456501,5167,0.4359601754978063,5088,17198,17130,9866,0.09486519744937913,0.32065480851698547,0.3193869560353507,0.1839504791736585,2.0,3.728977887161129e-05,205.7617150372357
서초3동,15309,7290,2993,2336,2015,469,206,2.0,0.0,0.0,7070,84.0,31.201,39,2.9963,7,0.23,0.0,0.0,1.0,12046,84922,6.0,64080,1606,3082,4646,4992,4406,5014,3612,2114,880,86,4,1564,2352,5810,5886,5250,5168,3952,2406,1044,194,12,166.0,681269.0,38236282.14,26612452368,7290,0.47619047619047616,5434,21334,19838,14304,0.08480024968789014,0.33292759051186016,0.30958177278402,0.22322097378277153,1.0,1.560549313358302e-05,97.82105886702665
서초4동,10711,2282,2011,2654,3038,567,159,1.0,2.0,3.0,8751,91.0,13.996,6,0.8791,2,0.74,0.0,0.0,2.0,4302,31706,4.0,60588,2634,4344,3390,2654,5486,5262,2964,1908,850,82,0,2432,3962,3412,3560,6326,5038,3184,2108,844,146,2,63.0,367843.0,51841737.92,22523507070,2282,0.213052002614135,8306,13016,22112,12088,0.13708985277612729,0.21482801874958737,0.36495675711361986,0.1995114544134152,5.0,8.25245923285139e-05,144.03308478598703
석관동,16696,7405,4154,2846,1804,379,108,5.0,0.0,3.0,9603,93.0,15.673,17,1.7037,3,0.25,2.0,1.0,2.0,3072,8770,1.0,68438,1784,2118,4610,4880,4826,5686,5464,2950,1362,82,6,1662,1980,4826,4540,4512,5732,5700,3718,1782,216,2,44.0,258340.0,43898926.38,6101950767,7405,0.44351940584571153,4098,18856,20756,21282,0.05987901458254186,0.27551944825973873,0.30328180250737896,0.31096759110435723,5.0,7.305882696747421e-05,51.1591151615059
석촌동,17070,9468,3654,2154,1385,302,107,6.0,0.0,2.0,6742,82.0,16.56,23,0.9462,5,5.53,0.0,0.0,1.0,4113,17243,4.0,61818,1290,1700,4522,6490,4618,4238,3774,1912,708,54,0,1292,1636,5706,6930,4796,4522,4378,2254,852,142,4,100.0,404570.0,20176396.3,6052918889,9468,0.5546572934973638,3336,23648,18174,14078,0.05396486460254295,0.3825423015950047,0.2939920411530622,0.22773302274418455,3.0,4.8529554498689704e-05,35.55695991731736
성내1동,8235,2695,2021,1793,1353,277,96,1.0,0.0,1.0,5141,70.0,17.327,28,0.6632,3,1.91,2.0,2.0,2.0,3082,17417,1.0,19580,723,815,1214,1431,1586,1412,1255,684,237,21,1,650,807,1304,1569,1679,1567,1471,796,306,51,1,56.0,159374.0,21148733.66,7338610579,2695,0.3272616879174256,1622,5518,6244,4823,0.08283963227783453,0.2818181818181818,0.31889683350357506,0.24632277834525027,3.0,0.00015321756894790602,112.3516792484056
성내2동,13048,7375,2848,1657,893,207,68,5.0,3.0,0.0,5714,74.0,17.327,28,0.6247,1,0.37,0.0,0.0,0.0,2617,7288,1.0,22747,472,533,1532,2149,1636,1765,1787,955,351,30,0,398,507,1964,1954,1473,1706,1918,1071,481,62,3,43.0,275850.0,6697025.485,1339405097,7375,0.565220723482526,1040,7599,6580,6658,0.045720314766782434,0.3340660306853651,0.2892689145821427,0.2926979381896514,0.0,0.0,12.289483837679054
성내3동,10615,4513,2550,1825,1369,277,81,10.0,0.0,2.0,5534,73.0,17.327,28,0.6469,3,0.56,0.0,0.0,0.0,3220,9494,3.0,22559,539,914,1699,1721,1650,1824,1526,868,281,14,2,482,646,1626,1601,1750,1998,1938,991,422,63,4,57.0,153218.0,39764056.25,15269397600,4513,0.4251530852567122,1560,6647,7222,6109,0.0691520014185026,0.2946495855312736,0.320138304002837,0.27080101068309764,2.0,8.865641207500332e-05,237.99453869048432
성북동,8136,4108,1819,1138,776,211,84,4.0,1.0,3.0,4140,60.0,54.85,51,2.8778,1,4.79,0.0,0.0,1.0,1790,6288,2.0,32124,622,1092,2366,2450,2126,2530,2018,1016,628,78,6,640,1076,2848,2566,2398,2880,2270,1414,918,176,6,71.0,357194.0,18089084.77,2622917291,4108,0.5049164208456244,2168,10230,9934,8530,0.06748848213173951,0.31845349271572654,0.3092391981073341,0.2655335574648238,4.0,0.00012451749470800648,18.4581107728464
성산1동,9484,4677,2191,1346,948,246,76,1.0,3.0,2.0,4358,62.0,13.844,5,0.8586,4,12.31,0.0,0.0,2.0,2506,11135,5.0,37264,744,1224,2902,3116,2912,2772,2082,1086,558,30,2,764,1392,3176,3418,3168,2996,2504,1552,776,84,6,42.0,220648.0,11729243.82,2920581712,4677,0.49314635175031635,2616,12612,11848,8680,0.07020180334907686,0.3384499785315586,0.31794761700300556,0.23293258909403178,4.0,0.00010734220695577502,31.024511195705703
성산2동,19494,9536,4179,2989,2210,458,122,11.0,2.0,4.0,10204,94.0,27.689,37,1.9773,11,9.0,1.0,1.0,3.0,3376,13659,2.0,77894,1912,3156,5050,5950,5406,5794,4054,2206,1044,120,2,1918,2982,8294,7398,6026,6168,4854,3456,1794,292,18,55.0,370508.0,53968342.41,5882549323,9536,0.4891761567661845,6138,26692,23394,17840,0.07879939404832208,0.3426708090481937,0.30033121934937224,0.22902919351939816,7.0,8.98657149459522e-05,35.94224264760468
성수1가1동,7451,3284,1742,1260,929,179,57,0.0,0.0,3.0,3517,54.0,12.345,2,1.8844,3,25.68,0.0,0.0,2.0,2982,14473,1.0,31178,940,994,2268,2780,2110,2714,2466,894,326,24,4,844,896,2182,2868,2096,2872,2318,972,536,72,2,42.0,135806.0,13564036.63,3065472278,3284,0.44074620856260904,1890,10098,9792,7614,0.06061966771441401,0.3238822246455834,0.31406761177753545,0.24421066136378217,5.0,0.00016036949130797358,50.29556236706133
성수1가2동,5954,2797,1337,961,676,139,44,1.0,2.0,0.0,2994,49.0,12.345,2,0.9294,2,0.39,0.0,0.0,0.0,4784,26199,5.0,24156,600,818,1708,2314,1710,1900,1616,784,336,26,0,606,732,1880,2326,1858,1812,1702,908,454,66,0,101.0,161021.0,39719628.93,23275702553,2797,0.4697682230433322,1550,8228,7280,5892,0.06416625269084285,0.3406193078324226,0.3013743997350555,0.24391455538996523,0.0,0.0,344.3680807573886
성수2가1동,7672,3898,1744,1108,727,146,49,4.0,1.0,1.0,3948,58.0,12.345,2,1.1841,6,0.49,0.0,0.0,1.0,3557,20402,3.0,29694,640,748,1970,2622,2098,2762,2942,1122,448,30,0,594,760,1872,2282,1758,2468,2560,1276,656,82,4,53.0,140286.0,31176484.72,12345887950,3898,0.5080813347236705,1508,8746,9086,9120,0.05078467030376507,0.2945376170270088,0.305987741631306,0.3071327540917357,2.0,6.73536741429245e-05,198.99017853832927
성수2가3동,5266,2757,1096,698,546,128,41,3.0,2.0,1.0,2606,43.0,12.345,2,1.0537,11,1.58,0.0,0.0,1.0,8853,63385,5.0,20416,508,498,1636,1784,1424,1654,1598,774,310,24,2,444,484,1808,1878,1300,1562,1382,818,466,60,2,98.0,233581.0,68943622.87,29576814211,2757,0.5235472844663881,982,7106,5940,5436,0.04809952978056426,0.3480603448275862,0.29094827586206895,0.2662617554858934,2.0,9.796238244514106e-05,319.0288377475713
성현동,12242,4295,2993,2415,1999,435,105,2.0,0.0,3.0,8407,89.0,17.205,28,0.6777,0,0.0,0.0,0.0,2.0,1328,3238,1.0,56930,1664,2746,3748,3372,4414,4744,3560,2168,896,74,0,1538,2590,3662,3396,4656,4786,4420,2886,1432,168,10,15.0,294043.0,8738492.5,182419287,4295,0.3508413657899036,5336,14178,18600,15614,0.09372914105041279,0.24904268399789214,0.32671702090286314,0.2742666432460917,5.0,8.782715615668365e-05,1.4239809572051145
세곡동,19387,7022,4457,3501,3190,942,275,1.0,1.0,6.0,13179,98.0,49.197,48,6.3628,22,8.41,2.0,2.0,4.0,2466,9881,2.0,44205,1636,2542,2406,2907,3782,3053,2403,1400,523,56,5,1632,2508,2927,3482,4112,3193,2981,1560,889,201,7,53.0,461927.0,51776196.91,6368472220,7022,0.3622014752153505,5050,11722,14140,10025,0.11424047053500735,0.26517362289333785,0.31987331749802056,0.2267843004185047,10.0,0.00022621875353466802,34.47296178840779
소공동,1249,748,235,158,88,12,8,2.0,8.0,1.0,460,2.0,142.175,68,0.9431,6,1.74,1.0,1.0,1.0,5107,64308,7.0,9200,170,82,170,434,502,330,246,102,38,6,0,136,180,306,522,498,304,220,104,54,10,0,138.0,757146.0,74140552.51,50358456501,748,0.5988791032826261,262,1432,1634,780,0.028478260869565217,0.15565217391304348,0.1776086956521739,0.08478260869565217,2.0,0.0002173913043478261,180.03404986173666
